"snippet","data_ref","x","y","tied_data_refs"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:74:16:17",230.771,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:75:4:5",234.961,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:75:9:10",244.831,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:75:13:14",247.26,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:76:4:5",251.451,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:76:9:10",258.201,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:76:14:15",261.911,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:76:18:19",264.341,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:77:4:5",268.531,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:77:9:10",278.401,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:77:13:14",282.752,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:78:4:5",286.943,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:78:8:9",293.692,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:78:12:13",297.403,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:78:16:17",299.832,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:79:4:5",304.023,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:79:9:10",313.893,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:79:13:14",317.151,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:4:5",321.4,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:8:9",325.494,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:12:13",329.734,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:16:17",333.863,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:20:21",337.711,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:24:25",340.286,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:28:29",343.715,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:80:32:33",347.434,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:81:4:5",351.625,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:81:8:9",355.254,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:81:12:13",362.004,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:82:4:5",367.394,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:82:8:9",372.249,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:82:12:13",377.103,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:82:16:17",381.59,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:82:20:21",385.634,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:82:24:25",389.259,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:83:4:5",394.65,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:88:15:16",406.93,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:88:19:20",409.505,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:89:4:5",413.696,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:89:8:9",420.445,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:89:12:13",424.156,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:89:16:17",426.585,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:90:4:5",430.776,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:90:9:10",440.646,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:90:13:14",443.075,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:91:4:5",447.266,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:91:9:10",454.015,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:91:14:15",457.726,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:91:18:19",460.155,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:92:4:5",464.346,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:92:9:10",474.216,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:92:13:14",476.791,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:93:4:5",480.982,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:93:8:9",487.732,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:93:12:13",491.442,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:93:16:17",493.871,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:94:4:5",498.062,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:94:9:10",507.932,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:94:13:14",510.593,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:4:5",514.784,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:8:9",518.878,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:12:13",523.357,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:16:17",528.442,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:20:21",533.143,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:24:25",535.572,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:28:29",538.001,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:95:32:33",541.379,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:96:4:5",545.57,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:96:8:9",549.199,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:96:12:13",555.948,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:97:4:5",561.339,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:97:8:9",565.818,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:97:12:13",569.23,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:97:16:17",572.966,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:97:20:21",577.018,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:97:24:25",580.328,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM005_DatanglahPadaTuhan/GPM005_DatanglahPadaTuhan_ly_data.ily:98:4:5",585.718,15.289,""
