"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:65:66",234.544,15.289,20.0,"19/2"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:56:69:70",238.434,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:7:8",243.203,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:13:14",247.394,15.289,21.0,"10"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:17:18",250.157,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:26:27",257.626,15.289,22.0,"21/2"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:30:31",261.072,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:34:35",266.61,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:40:41",270.824,15.289,23.0,"11"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:44:45",275.252,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:48:49",277.681,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:52:53",280.29,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:57:58:59",284.481,15.289,24.0,"23/2"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:4:5",292.992,15.289,25.0,"12"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:8:9",296.284,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:12:13",299.756,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:16:17",302.639,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:22:23",306.829,15.289,26.0,"25/2"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:26:27",311.129,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:30:31",315.719,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:36:37",321.11,15.289,27.0,"13"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:40:41",324.043,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:44:45",326.474,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:48:49",328.903,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:54:55",333.093,15.289,28.0,"27/2"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:58:59",336.488,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:58:62:63",341.317,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:59:4:5",346.708,15.289,29.0,"14"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:59:8:9",350.337,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:59:12:13",353.151,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:59:18:19",357.342,15.289,30.0,"29/2"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:59:24:25",360.971,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:59:31:32",366.362,15.289,31.0,"15"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:18:19",377.721,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:24:25",381.911,15.289,33.0,"63/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:29:30",387.461,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:35:36",391.652,15.289,34.0,"65/4"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:40:41",397.718,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:47:48",401.909,15.289,35.0,"67/4"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:51:52",405.867,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:55:56",408.895,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:59:60",411.965,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:65:66",416.156,15.289,36.0,"69/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:64:69:70",419.363,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:7:8",423.992,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:13:14",428.183,15.289,37.0,"71/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:17:18",431.202,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:26:27",438.671,15.289,38.0,"73/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:30:31",441.1,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:34:35",446.023,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:40:41",450.214,15.289,39.0,"75/4"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:44:45",454.547,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:48:49",457.729,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:52:53",460.799,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:65:58:59",464.99,15.289,40.0,"77/4"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:4:5",473.501,15.289,41.0,"79/4"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:8:9",476.623,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:12:13",480.282,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:16:17",482.711,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:22:23",486.902,15.289,42.0,"81/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:26:27",489.545,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:30:31",492.667,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:36:37",498.058,15.289,43.0,"83/4"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:40:41",501.623,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:44:45",505.18,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:48:49",508.609,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:54:55",513.976,15.289,44.0,"85/4"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:58:59",518.489,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:66:62:63",522.054,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:67:4:5",527.445,15.289,45.0,"87/4"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:67:8:9",531.074,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:67:12:13",533.889,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:67:18:19",538.079,15.289,46.0,"89/4"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:67:24:25",541.708,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM146_Kudus/GPM146_Kudus_ly_data.ily:67:31:32",547.099,15.289,47.0,"91/4"
