"snippet","data_ref","x","y","tied_data_refs"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:21:22",276.408,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:27:28",280.599,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:31:32",284.228,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:35:36",287.857,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:39:40",291.875,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:43:44",294.331,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:47:48",297.905,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:53:54",302.096,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:57:58",304.526,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:61:62",310.865,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:54:65:66",314.243,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:4:5",322.912,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:8:9",326.222,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:12:13",330.171,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM224_NyatakanlahDalamHidupmu/GPM224_NyatakanlahDalamHidupmu_ly_data.ily:55:16:17",334.061,15.289,""
