"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:86:18:19",513.583,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:86:22:23",517.212,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:4:5",528.123,15.732,19.0,"18"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:11:12",533.673,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:18:19",537.7,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:22:23",541.329,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:28:29",544.958,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:33:34",550.508,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:38:39",552.937,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:87:42:43",556.566,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:88:4:5",561.956,15.732,20.0,"19"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:88:11:12",568.125,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:88:18:19",571.87,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:88:22:23",575.499,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:88:28:29",579.129,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:89:4:5",590.04,15.732,21.0,"20"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:89:9:10",595.589,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:89:14:15",598.018,15.732,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:89:20:21",601.648,15.732,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:89:26:27",605.277,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:90:4:5",616.188,15.732,22.0,"21"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:90:9:10",621.738,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:90:14:15",624.373,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:90:18:19",628.002,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:90:22:23",631.631,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:4:5",642.542,15.732,23.0,"22"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:10:11",646.867,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:17:18",649.716,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:24:25",652.983,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:28:29",656.941,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:34:35",660.57,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:39:40",666.12,15.732,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:44:45",670.547,15.732,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:91:48:49",674.574,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:92:4:5",679.964,15.732,24.0,"23"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:92:10:11",684.58,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:92:15:16",687.104,15.732,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:92:20:21",689.842,15.732,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:92:26:27",693.471,15.732,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM021_MariBerdendang/GPM021_MariBerdendang_ly_data.ily:92:30:31",697.1,15.732,"",""
