"snippet","data_ref","x","y","tied_data_refs"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:27:28",488.788,15.732,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:31:32",492.438,15.732,""
"b","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:35:36",496.2,15.732,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:40:41",500.406,15.732,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:75:44:45",503.306,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:7:8",513.307,15.732,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:11:12",515.883,15.732,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:15:16",519.004,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:21:22",523.195,15.732,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM240_AjarAnakMuYaBapa/GPM240_AjarAnakMuYaBapa_ly_data.ily:80:27:28",528.745,15.732,""
