"snippet","data_ref","x","y","tied_data_refs"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:62:16:17",370.903,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:62:22:23",375.094,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:5:6",393.686,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:9:10",397.315,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:14:15",402.865,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:20:21",407.055,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:24:25",409.52,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:28:29",416.99,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:32:33",419.941,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:67:36:37",423.259,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:2:3",427.449,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM194_BerjumpaLagi/GPM194_BerjumpaLagi_ly_data.ily:68:6:7",430.768,15.289,""
