"snippet","data_ref","x","y","tied_data_refs"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:5:6",383.907,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:9:10",387.217,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:13:14",389.911,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:17:18",393.541,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:23:24",398.931,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:27:28",405.681,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:36:37",417.542,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:42:43",420.356,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:46:47",422.786,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:50:51",426.415,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:58:59",432.149,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:67:68",440.819,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:71:72",445.059,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:60:75:76",448.812,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:61:2:3",453.004,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:61:9:10",459.983,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:61:14:15",465.533,15.289,""
