"snippet","data_ref","x","y","bar","bar_moment"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:14:15",262.815,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:20:21",265.244,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:24:25",268.187,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:29:30",270.924,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:34:35",273.534,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:41:42",276.041,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:47:48",280.232,15.289,14.0,"13"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:51:52",284.378,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:58:59",291.357,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:57:62:63",295.247,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:2:3",299.437,15.289,15.0,"14"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:8:9",301.867,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:14:15",306.346,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:20:21",310.568,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:24:25",313.588,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:30:31",318.049,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:36:37",321.999,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:58:44:45",326.19,15.289,16.0,"15"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM279_HasilOrangBenar/GPM279_HasilOrangBenar_ly_data.ily:63:2:3",341.59,15.289,17.0,"16"
