"snippet","data_ref","x","y","bar","bar_moment"
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:45:46",299.891,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:54:55",308.561,15.289,15.0,"14"
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:58:59",310.99,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:62:63",314.274,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:66:67",318.164,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:70:71",321.413,15.289,"",""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:75:76",326.963,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:52:81:82",331.154,15.289,16.0,"15"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:7:8",349.256,15.289,17.0,"16"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:11:12",354.298,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:15:16",357.539,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:19:20",361.053,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:23:24",364.815,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:27:28",369.081,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:33:34",373.272,15.289,18.0,"17"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:37:38",375.701,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:41:42",380.051,15.289,"",""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:45:46",383.087,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:54:55",391.756,15.289,19.0,"18"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM313_KatongBakumpulRameRame/GPM313_KatongBakumpulRameRame_ly_data.ily:54:59:60",395.066,15.289,"",""
