"snippet","data_ref","x","y","tied_data_refs"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:96:7:8",443.418,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:96:13:14",447.863,15.289,""
"dis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:96:17:18",451.492,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:97:2:3",456.883,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:97:9:10",466.983,15.289,""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:100:2:3",472.373,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:100:9:10",474.802,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:100:13:14",482.273,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:100:19:20",485.48,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:100:25:26",488.892,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:101:2:3",493.558,15.289,""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:101:6:7",498.157,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:101:13:14",501.842,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:101:20:21",507.671,15.289,""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:102:2:3",511.861,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:102:9:10",514.291,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:102:13:14",521.761,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:102:19:20",524.968,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:102:25:26",529.976,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:103:2:3",535.035,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:103:8:9",538.664,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:103:14:15",542.294,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:103:23:24",548.123,15.289,""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:105:2:3",552.313,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:105:9:10",554.742,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:105:13:14",562.213,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:105:19:20",564.942,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:105:25:26",568.584,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM114_NyanyikanBagiTuhan/GPM114_NyanyikanBagiTuhan_ly_data.ily:106:2:3",572.775,15.289,""
