"snippet","data_ref","x","y","bar","bar_moment"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:42:43",359.865,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:46:47",362.294,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:50:51",366.09,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:55:56",369.844,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:61:62",374.034,15.289,20.0,"19"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:65:66",377.664,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:52:71:72",381.293,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:2:3",390.452,15.289,21.0,"20"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:6:7",397.202,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:10:11",402.047,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:16:17",407.438,15.289,22.0,"21"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:21:22",414.188,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:30:31",422.857,15.289,23.0,"22"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:34:35",425.286,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:38:39",427.715,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:42:43",430.144,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:46:47",432.574,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:50:51",436.203,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:54:55",439.854,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:60:61",444.571,15.289,24.0,"23"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:64:65",448.201,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:57:68:69",451.83,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:2:3",460.499,15.289,25.0,"24"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:6:7",467.249,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:10:11",471.121,15.289,"",""
"d''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:16:17",476.512,15.289,26.0,"25"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:21:22",483.262,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:30:31",491.931,15.289,27.0,"26"
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:34:35",494.36,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:38:39",496.789,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:42:43",499.218,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:46:47",501.647,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:50:51",505.277,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:55:56",508.928,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:61:62",513.782,15.289,28.0,"27"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:65:66",518.969,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:58:69:70",523.747,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:2:3",532.416,15.289,29.0,"28"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:8:9",536.801,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:12:13",540.35,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:18:19",543.992,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:22:23",546.875,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:26:27",550.504,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:34:35",555.894,15.289,30.0,"29"
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:38:39",559.887,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:44:45",564.75,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:48:49",569.041,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:52:53",572.504,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:56:57",577.794,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:62:63",583.184,15.289,31.0,"30"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM281_NamaMuYesus/GPM281_NamaMuYesus_ly_data.ily:59:68:69",586.494,15.289,"",""
