"snippet","data_ref","x","y","bar","bar_moment"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:38:39",279.163,15.289,"",""
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:44:45",283.354,15.289,14.0,"13"
"cis''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:51:52",286.983,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:60:61",290.072,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:65:66",293.161,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:59:72:73",298.99,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:4:5",303.469,15.289,15.0,"14"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:10:11",306.078,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:17:18",311.628,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:25:26",314.057,15.289,"",""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:30:31",316.486,15.289,"",""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:38:39",318.916,15.289,"",""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:47:48",323.107,15.289,16.0,"15"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM192_TuhanBerkatiNikahKami/GPM192_TuhanBerkatiNikahKami_ly_data.ily:60:51:52",326.736,15.289,"",""
