"snippet","data_ref","x","y","bar","bar_moment"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:54:39:40",214.274,15.289,"",""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:54:47:48",218.465,15.289,8.0,"7"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:4:5",238.175,15.289,9.0,"8"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:9:10",242.082,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:14:15",246.015,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:19:20",249.644,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:24:25",253.273,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:29:30",257.248,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:34:35",261.676,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:40:41",264.32,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:46:47",267.962,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:52:53",270.606,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:60:61",274.796,15.289,10.0,"9"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:64:65",278.426,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:68:69",285.397,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:73:74",290.328,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:56:78:79",294.141,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:4:5",304.981,15.289,11.0,"10"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:8:9",308.61,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:12:13",312.239,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:16:17",316.419,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:20:21",320.779,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:24:25",324.874,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:28:29",329.933,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:32:33",333.562,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:39:40",335.991,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:57:47:48",340.182,15.289,12.0,"11"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:4:5",359.892,15.289,13.0,"12"
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:9:10",364.192,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:14:15",368.91,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:19:20",372.543,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:24:25",376.937,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:29:30",380.566,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:34:35",384.195,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:40:41",386.651,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:46:47",389.44,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:52:53",392.22,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:60:61",396.411,15.289,14.0,"13"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:64:65",400.04,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:68:69",406.79,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:73:74",411.721,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:58:78:79",415.534,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:4:5",426.374,15.289,15.0,"14"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM280_HidopDalamTuhan/GPM280_HidopDalamTuhan_ly_data.ily:59:8:9",430.003,15.289,"",""
