"snippet","data_ref","x","y","tied_data_refs"
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:28:29",182.494,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:32:33",185.018,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:55:40:41",189.209,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:2:3",204.12,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:6:7",206.549,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:10:11",211.574,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:16:17",214.422,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:20:21",217.22,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:26:27",220.418,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:30:31",222.942,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:56:36:37",227.134,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:2:3",242.044,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:6:7",244.473,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:10:11",249.498,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:14:15",252.347,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:18:19",255.144,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:22:23",258.343,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:26:27",260.867,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:32:33",265.058,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:38:39",267.487,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:44:45",270.276,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:48:49",273.397,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:57:52:53",276.365,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:2:3",285.034,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:8:9",287.464,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:14:15",292.489,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:18:19",295.337,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:24:25",298.135,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:28:29",301.333,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:32:33",303.857,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:58:40:41",308.063,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:2:3",323.464,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:8:9",325.893,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:14:15",330.816,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:18:19",333.784,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:24:25",338.305,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM161_YesusJuruSelamatKu/GPM161_YesusJuruSelamatKu_ly_data.ily:63:28:29",342.784,15.289,""
