"snippet","data_ref","x","y","bar","bar_moment"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:106:6:7",469.636,15.289,33.0,"32"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:106:10:11",473.218,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:106:14:15",476.146,15.289,"",""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:107:2:3",480.834,15.289,34.0,"33"
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:107:7:8",486.18,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:108:5:6",495.935,15.289,35.0,"34"
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:108:9:10",499.808,15.289,"",""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:108:13:14",503.399,15.289,"",""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:108:18:19",508.227,15.289,"",""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM008_EngkauYangSuci/GPM008_EngkauYangSuci_ly_data.ily:109:2:3",512.017,15.289,36.0,"35"
